cbsa,cbsa_name,year,num_quant,min,jobs,cluster_jobs,tr_ct,high_ct,cluster_ct,cluster_share,job_share
16740,"Charlotte-Concord-Gastonia, NC-SC",2015,90th percentile,1,1136354,66504,539,52,1,0.0018552875695732839,5.852401628365809
16740,"Charlotte-Concord-Gastonia, NC-SC",2015,95th percentile,1,1136354,66504,539,25,1,0.0018552875695732839,5.852401628365809
16740,"Charlotte-Concord-Gastonia, NC-SC",2015,80th percentile,1,1136354,66504,539,106,1,0.0018552875695732839,5.852401628365809
16860,"Chattanooga, TN-GA",2010,90th percentile,1,218561,48630,119,7,4,0.03361344537815126,22.250081213025197
16860,"Chattanooga, TN-GA",2010,95th percentile,1,218561,41206,119,2,3,0.025210084033613446,18.85331783804064
16860,"Chattanooga, TN-GA",2010,80th percentile,1,218561,48630,119,19,4,0.03361344537815126,22.250081213025197
16860,"Chattanooga, TN-GA",2015,90th percentile,1,236345,28590,119,9,2,0.01680672268907563,12.096723010852779
16860,"Chattanooga, TN-GA",2015,95th percentile,1,236345,28590,119,3,2,0.01680672268907563,12.096723010852779
16860,"Chattanooga, TN-GA",2015,80th percentile,1,236345,59730,119,18,5,0.04201680672268908,25.27237724512894
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2010,90th percentile,1,4161510,286454,2208,219,1,4.528985507246377e-4,6.883414914297934
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2010,95th percentile,1,4161510,286454,2208,109,1,4.528985507246377e-4,6.883414914297934
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2010,80th percentile,1,4161510,286454,2208,440,1,4.528985507246377e-4,6.883414914297934
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2015,90th percentile,1,4480793,310535,2204,219,1,4.5372050816696913e-4,6.9303580861691225
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2015,95th percentile,1,4480793,310535,2204,109,1,4.5372050816696913e-4,6.9303580861691225
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2015,80th percentile,1,4480793,310535,2204,439,1,4.5372050816696913e-4,6.9303580861691225
17140,"Cincinnati, OH-KY-IN",2010,90th percentile,1,941995,61203,497,47,2,0.004024144869215292,6.497168243992803
17140,"Cincinnati, OH-KY-IN",2010,95th percentile,1,941995,61203,497,22,2,0.004024144869215292,6.497168243992803
17140,"Cincinnati, OH-KY-IN",2010,80th percentile,1,941995,61203,497,97,2,0.004024144869215292,6.497168243992803
17140,"Cincinnati, OH-KY-IN",2015,90th percentile,1,1015975,31002,498,48,1,0.002008032128514056,3.0514530377223847
17140,"Cincinnati, OH-KY-IN",2015,95th percentile,1,1015975,31002,498,23,1,0.002008032128514056,3.0514530377223847
17140,"Cincinnati, OH-KY-IN",2015,80th percentile,1,1015975,31002,498,98,1,0.002008032128514056,3.0514530377223847
17460,"Cleveland-Elyria, OH",2010,90th percentile,1,957557,80947,633,61,2,0.00315955766192733,8.453491541495701
17460,"Cleveland-Elyria, OH",2010,95th percentile,1,957557,80947,633,29,2,0.00315955766192733,8.453491541495701
17460,"Cleveland-Elyria, OH",2010,80th percentile,1,957557,80947,633,124,2,0.00315955766192733,8.453491541495701
17460,"Cleveland-Elyria, OH",2015,90th percentile,1,1016398,98463,634,61,2,0.0031545741324921135,9.68744527242281
17460,"Cleveland-Elyria, OH",2015,95th percentile,1,1016398,98463,634,29,2,0.0031545741324921135,9.68744527242281
17460,"Cleveland-Elyria, OH",2015,80th percentile,1,1016398,98463,634,124,2,0.0031545741324921135,9.68744527242281
17820,"Colorado Springs, CO",2010,90th percentile,1,212776,37767,136,10,3,0.022058823529411766,17.749652216415384
17820,"Colorado Springs, CO",2010,95th percentile,1,212776,29596,136,4,2,0.014705882352941176,13.90946347332406
17820,"Colorado Springs, CO",2010,80th percentile,1,212776,37767,136,24,3,0.022058823529411766,17.749652216415384
17820,"Colorado Springs, CO",2015,90th percentile,1,247029,38510,136,10,3,0.022058823529411766,15.589262799104558
17820,"Colorado Springs, CO",2015,95th percentile,1,247029,29969,136,4,2,0.014705882352941176,12.13177400224265
17820,"Colorado Springs, CO",2015,80th percentile,1,247029,46198,136,23,4,0.029411764705882353,18.7014480081286
17900,"Columbia, SC",2010,90th percentile,1,344676,81342,191,15,4,0.020942408376963352,23.599554364098456
17900,"Columbia, SC",2010,95th percentile,1,344676,81342,191,5,4,0.020942408376963352,23.599554364098456
17900,"Columbia, SC",2010,80th percentile,1,344676,81342,191,34,4,0.020942408376963352,23.599554364098456
17900,"Columbia, SC",2015,90th percentile,1,378058,51987,191,17,2,0.010471204188481676,13.751064651455597
17900,"Columbia, SC",2015,95th percentile,1,378058,51987,191,7,2,0.010471204188481676,13.751064651455597
17900,"Columbia, SC",2015,80th percentile,1,378058,51987,191,36,2,0.010471204188481676,13.751064651455597
18140,"Columbus, OH",2010,90th percentile,1,877731,83891,433,41,2,0.004618937644341801,9.557711872999814
18140,"Columbus, OH",2010,95th percentile,1,877731,83891,433,19,2,0.004618937644341801,9.557711872999814
18140,"Columbus, OH",2010,80th percentile,1,877731,83891,433,84,2,0.004618937644341801,9.557711872999814
18140,"Columbus, OH",2015,90th percentile,1,999665,116702,433,40,3,0.006928406466512702,11.674110827127087
18140,"Columbus, OH",2015,95th percentile,1,999665,116702,433,18,3,0.006928406466512702,11.674110827127087
18140,"Columbus, OH",2015,80th percentile,1,999665,116702,433,83,3,0.006928406466512702,11.674110827127087
19100,"Dallas-Fort Worth-Arlington, TX",2010,90th percentile,1,2885405,111400,1324,131,1,7.552870090634441e-4,3.860809834321352
19100,"Dallas-Fort Worth-Arlington, TX",2010,95th percentile,1,2885405,111400,1324,65,1,7.552870090634441e-4,3.860809834321352
19100,"Dallas-Fort Worth-Arlington, TX",2010,80th percentile,1,2885405,111400,1324,263,1,7.552870090634441e-4,3.860809834321352
19100,"Dallas-Fort Worth-Arlington, TX",2015,90th percentile,1,3372034,121571,1323,131,1,7.558578987150416e-4,3.6052720702104426
19100,"Dallas-Fort Worth-Arlington, TX",2015,95th percentile,1,3372034,121571,1323,65,1,7.558578987150416e-4,3.6052720702104426
19100,"Dallas-Fort Worth-Arlington, TX",2015,80th percentile,1,3372034,121571,1323,263,1,7.558578987150416e-4,3.6052720702104426
19380,"Dayton, OH",2010,90th percentile,1,320621,64226,209,15,5,0.023923444976076555,20.03175088344182
19380,"Dayton, OH",2010,95th percentile,1,320621,40474,209,7,3,0.014354066985645933,12.623627273322708
19380,"Dayton, OH",2010,80th percentile,1,320621,64226,209,36,5,0.023923444976076555,20.03175088344182
19380,"Dayton, OH",2015,90th percentile,1,354598,71438,209,15,5,0.023923444976076555,20.146193717956674
19380,"Dayton, OH",2015,95th percentile,1,354598,60781,209,6,4,0.019138755980861243,17.140818617138283
19380,"Dayton, OH",2015,80th percentile,1,354598,71438,209,36,5,0.023923444976076555,20.146193717956674
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2010,90th percentile,1,170036,36605,133,9,4,0.03007518796992481,21.527794114187586
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2010,95th percentile,1,170036,36605,133,2,4,0.03007518796992481,21.527794114187586
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2010,80th percentile,1,170036,46018,133,21,5,0.03759398496240601,27.063680632336684
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2015,90th percentile,1,184115,34853,133,9,4,0.03007518796992481,18.930016565733375
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2015,95th percentile,1,184115,23074,133,3,3,0.022556390977443608,12.532384650897537
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2015,80th percentile,1,184115,42435,133,21,5,0.03759398496240601,23.048094940662086
19740,"Denver-Aurora-Lakewood, CO",2010,90th percentile,1,1212658,69260,619,60,1,0.0016155088852988692,5.711420697344181
19740,"Denver-Aurora-Lakewood, CO",2010,95th percentile,1,1212658,69260,619,29,1,0.0016155088852988692,5.711420697344181
19740,"Denver-Aurora-Lakewood, CO",2010,80th percentile,1,1212658,69260,619,122,1,0.0016155088852988692,5.711420697344181
19740,"Denver-Aurora-Lakewood, CO",2015,90th percentile,1,1404705,71153,619,60,1,0.0016155088852988692,5.065334002512984
19740,"Denver-Aurora-Lakewood, CO",2015,95th percentile,1,1404705,71153,619,29,1,0.0016155088852988692,5.065334002512984
19740,"Denver-Aurora-Lakewood, CO",2015,80th percentile,1,1404705,71153,619,122,1,0.0016155088852988692,5.065334002512984
19780,"Des Moines-West Des Moines, IA",2010,90th percentile,1,309227,84164,131,10,3,0.022900763358778626,27.21754568650215
19780,"Des Moines-West Des Moines, IA",2010,95th percentile,1,309227,72079,131,4,2,0.015267175572519083,23.30941347295029
19780,"Des Moines-West Des Moines, IA",2010,80th percentile,1,309227,84164,131,23,3,0.022900763358778626,27.21754568650215
19780,"Des Moines-West Des Moines, IA",2015,90th percentile,1,348252,104524,131,9,4,0.030534351145038167,30.01389798192114
19780,"Des Moines-West Des Moines, IA",2015,95th percentile,1,348252,72838,131,4,2,0.015267175572519083,20.915314197764836
19780,"Des Moines-West Des Moines, IA",2015,80th percentile,1,348252,104524,131,22,4,0.030534351145038167,30.01389798192114
19820,"Detroit-Warren-Dearborn, MI",2010,90th percentile,1,1657054,0,1295,129,0,0,0
19820,"Detroit-Warren-Dearborn, MI",2010,95th percentile,1,1657054,0,1295,64,0,0,0
19820,"Detroit-Warren-Dearborn, MI",2010,80th percentile,1,1657054,0,1295,259,0,0,0
19820,"Detroit-Warren-Dearborn, MI",2015,90th percentile,1,1881505,0,1294,129,0,0,0
19820,"Detroit-Warren-Dearborn, MI",2015,95th percentile,1,1881505,0,1294,64,0,0,0
19820,"Detroit-Warren-Dearborn, MI",2015,80th percentile,1,1881505,0,1294,258,0,0,0
21340,"El Paso, TX",2010,90th percentile,1,319710,88473,161,9,7,0.043478260869565216,27.672891057520875
21340,"El Paso, TX",2010,95th percentile,1,319710,68261,161,3,5,0.031055900621118012,21.35091176378593
21340,"El Paso, TX",2010,80th percentile,1,319710,99533,161,24,8,0.049689440993788817,31.132276125238494
21340,"El Paso, TX",2015,90th percentile,1,297907,79579,162,10,6,0.037037037037037035,26.712698929531697
21340,"El Paso, TX",2015,95th percentile,1,297907,68790,162,3,5,0.030864197530864196,23.09109889999228
21340,"El Paso, TX",2015,80th percentile,1,297907,79579,162,26,6,0.037037037037037035,26.712698929531697
23420,"Fresno, CA",2010,90th percentile,1,324568,32825,198,18,1,0.005050505050505051,10.113443099751054
23420,"Fresno, CA",2010,95th percentile,1,324568,32825,198,8,1,0.005050505050505051,10.113443099751054
23420,"Fresno, CA",2010,80th percentile,1,324568,32825,198,38,1,0.005050505050505051,10.113443099751054
23420,"Fresno, CA",2015,90th percentile,1,349119,29088,199,17,2,0.010050251256281407,8.331829548091052
23420,"Fresno, CA",2015,95th percentile,1,349119,29088,199,7,2,0.010050251256281407,8.331829548091052
23420,"Fresno, CA",2015,80th percentile,1,349119,29088,199,37,2,0.010050251256281407,8.331829548091052
24340,"Grand Rapids-Wyoming, MI",2010,90th percentile,1,453399,48512,205,18,2,0.00975609756097561,10.699626598205995
24340,"Grand Rapids-Wyoming, MI",2010,95th percentile,1,453399,48512,205,8,2,0.00975609756097561,10.699626598205995
24340,"Grand Rapids-Wyoming, MI",2010,80th percentile,1,453399,48512,205,39,2,0.00975609756097561,10.699626598205995
24340,"Grand Rapids-Wyoming, MI",2015,90th percentile,1,518941,50150,205,18,2,0.00975609756097561,9.663911697090805
24340,"Grand Rapids-Wyoming, MI",2015,95th percentile,1,518941,33980,205,9,1,0.004878048780487805,6.547950537729723
24340,"Grand Rapids-Wyoming, MI",2015,80th percentile,1,518941,50150,205,39,2,0.00975609756097561,9.663911697090805
24660,"Greensboro-High Point, NC",2010,90th percentile,1,332451,46989,168,13,3,0.017857142857142856,14.134112997103331
24660,"Greensboro-High Point, NC",2010,95th percentile,1,332451,46989,168,5,3,0.017857142857142856,14.134112997103331
24660,"Greensboro-High Point, NC",2010,80th percentile,1,332451,58662,168,29,4,0.023809523809523808,17.64530712796773
24660,"Greensboro-High Point, NC",2015,90th percentile,1,349062,59335,168,12,4,0.023809523809523808,16.99841288940074
24660,"Greensboro-High Point, NC",2015,95th percentile,1,349062,46699,168,5,3,0.017857142857142856,13.378425609204095
24660,"Greensboro-High Point, NC",2015,80th percentile,1,349062,59335,168,29,4,0.023809523809523808,16.99841288940074
24860,"Greenville-Anderson-Mauldin, SC",2010,90th percentile,1,343221,53721,195,15,4,0.020512820512820513,15.652014299824312
24860,"Greenville-Anderson-Mauldin, SC",2010,95th percentile,1,343221,35965,195,6,3,0.015384615384615385,10.478671176880203
24860,"Greenville-Anderson-Mauldin, SC",2010,80th percentile,1,343221,53721,195,35,4,0.020512820512820513,15.652014299824312
24860,"Greenville-Anderson-Mauldin, SC",2015,90th percentile,1,388266,68971,195,15,4,0.020512820512820513,17.76385261650518
24860,"Greenville-Anderson-Mauldin, SC",2015,95th percentile,1,388266,48599,195,6,3,0.015384615384615385,12.516934266714058
24860,"Greenville-Anderson-Mauldin, SC",2015,80th percentile,1,388266,68971,195,35,4,0.020512820512820513,17.76385261650518
25420,"Harrisburg-Carlisle, PA",2010,90th percentile,1,317476,43853,124,10,2,0.016129032258064516,13.813012637175722
25420,"Harrisburg-Carlisle, PA",2010,95th percentile,1,317476,43853,124,4,2,0.016129032258064516,13.813012637175722
25420,"Harrisburg-Carlisle, PA",2010,80th percentile,1,317476,70238,124,20,4,0.03225806451612903,22.123877080472223
25420,"Harrisburg-Carlisle, PA",2015,90th percentile,1,338271,35836,124,10,2,0.016129032258064516,10.593872959845804
25420,"Harrisburg-Carlisle, PA",2015,95th percentile,1,338271,24840,124,5,1,0.008064516129032258,7.343224810876486
25420,"Harrisburg-Carlisle, PA",2015,80th percentile,1,338271,52513,124,21,3,0.024193548387096774,15.523943820191501
25540,"Hartford-West Hartford-East Hartford, CT",2010,90th percentile,1,599586,62962,288,26,2,0.006944444444444444,10.50091229615101
25540,"Hartford-West Hartford-East Hartford, CT",2010,95th percentile,1,599586,62962,288,12,2,0.006944444444444444,10.50091229615101
25540,"Hartford-West Hartford-East Hartford, CT",2010,80th percentile,1,599586,62962,288,55,2,0.006944444444444444,10.50091229615101
25540,"Hartford-West Hartford-East Hartford, CT",2015,90th percentile,1,637363,66907,289,26,2,0.006920415224913495,10.49747161350753
25540,"Hartford-West Hartford-East Hartford, CT",2015,95th percentile,1,637363,66907,289,12,2,0.006920415224913495,10.49747161350753
25540,"Hartford-West Hartford-East Hartford, CT",2015,80th percentile,1,637363,66907,289,55,2,0.006920415224913495,10.49747161350753
26420,"Houston-The Woodlands-Sugar Land, TX",2010,90th percentile,1,2528846,149866,1067,105,1,9.372071227741331e-4,5.926260436578581
26420,"Houston-The Woodlands-Sugar Land, TX",2010,95th percentile,1,2528846,149866,1067,52,1,9.372071227741331e-4,5.926260436578581
26420,"Houston-The Woodlands-Sugar Land, TX",2010,80th percentile,1,2528846,149866,1067,212,1,9.372071227741331e-4,5.926260436578581
26420,"Houston-The Woodlands-Sugar Land, TX",2015,90th percentile,1,2984892,163328,1068,105,1,9.363295880149813e-4,5.471822766116831
26420,"Houston-The Woodlands-Sugar Land, TX",2015,95th percentile,1,2984892,163328,1068,52,1,9.363295880149813e-4,5.471822766116831
26420,"Houston-The Woodlands-Sugar Land, TX",2015,80th percentile,1,2984892,163328,1068,212,1,9.363295880149813e-4,5.471822766116831
26900,"Indianapolis-Carmel-Anderson, IN",2010,90th percentile,1,902120,98753,396,38,1,0.0025252525252525255,10.946769831064604
26900,"Indianapolis-Carmel-Anderson, IN",2010,95th percentile,1,902120,98753,396,18,1,0.0025252525252525255,10.946769831064604
26900,"Indianapolis-Carmel-Anderson, IN",2010,80th percentile,1,902120,98753,396,78,1,0.0025252525252525255,10.946769831064604
26900,"Indianapolis-Carmel-Anderson, IN",2015,90th percentile,1,1017078,125329,397,38,1,0.0025188916876574307,12.322457078021548
26900,"Indianapolis-Carmel-Anderson, IN",2015,95th percentile,1,1017078,125329,397,18,1,0.0025188916876574307,12.322457078021548
26900,"Indianapolis-Carmel-Anderson, IN",2015,80th percentile,1,1017078,125329,397,78,1,0.0025188916876574307,12.322457078021548
27140,"Jackson, MS",2010,90th percentile,1,255101,57887,129,9,3,0.023255813953488372,22.691796582530056
27140,"Jackson, MS",2010,95th percentile,1,255101,57887,129,3,3,0.023255813953488372,22.691796582530056
27140,"Jackson, MS",2010,80th percentile,1,255101,57887,129,22,3,0.023255813953488372,22.691796582530056
27140,"Jackson, MS",2015,90th percentile,1,273438,58436,129,9,3,0.023255813953488372,21.370840921890885
27140,"Jackson, MS",2015,95th percentile,1,273438,58436,129,3,3,0.023255813953488372,21.370840921890885
27140,"Jackson, MS",2015,80th percentile,1,273438,58436,129,22,3,0.023255813953488372,21.370840921890885
27260,"Jacksonville, FL",2010,90th percentile,1,653161,80385,258,22,3,0.011627906976744186,12.307072835028423
27260,"Jacksonville, FL",2010,95th percentile,1,653161,80385,258,9,3,0.011627906976744186,12.307072835028423
27260,"Jacksonville, FL",2010,80th percentile,1,653161,80385,258,48,3,0.011627906976744186,12.307072835028423
27260,"Jacksonville, FL",2015,90th percentile,1,635773,121214,258,20,5,0.01937984496124031,19.06560989535573
27260,"Jacksonville, FL",2015,95th percentile,1,635773,121214,258,7,5,0.01937984496124031,19.06560989535573
27260,"Jacksonville, FL",2015,80th percentile,1,635773,121214,258,46,5,0.01937984496124031,19.06560989535573
28140,"Kansas City, MO-KS",2010,90th percentile,1,931840,0,528,52,0,0,0
28140,"Kansas City, MO-KS",2010,95th percentile,1,931840,0,528,26,0,0,0
28140,"Kansas City, MO-KS",2010,80th percentile,1,931840,0,528,105,0,0,0
28140,"Kansas City, MO-KS",2015,90th percentile,1,1031974,34727,527,51,1,0.0018975332068311196,3.36510415960092
28140,"Kansas City, MO-KS",2015,95th percentile,1,1031974,34727,527,25,1,0.0018975332068311196,3.36510415960092
28140,"Kansas City, MO-KS",2015,80th percentile,1,1031974,34727,527,104,1,0.0018975332068311196,3.36510415960092
28940,"Knoxville, TN",2010,90th percentile,1,349029,37797,204,18,2,0.00980392156862745,10.829186113474812
28940,"Knoxville, TN",2010,95th percentile,1,349029,37797,204,8,2,0.00980392156862745,10.829186113474812
28940,"Knoxville, TN",2010,80th percentile,1,349029,37797,204,38,2,0.00980392156862745,10.829186113474812
28940,"Knoxville, TN",2015,90th percentile,1,378099,37229,204,18,2,0.00980392156862745,9.846362989587384
28940,"Knoxville, TN",2015,95th percentile,1,378099,37229,204,8,2,0.00980392156862745,9.846362989587384
28940,"Knoxville, TN",2015,80th percentile,1,378099,37229,204,38,2,0.00980392156862745,9.846362989587384
29460,"Lakeland-Winter Haven, FL",2010,90th percentile,1,192325,38464,154,11,4,0.025974025974025976,19.99948004679579
29460,"Lakeland-Winter Haven, FL",2010,95th percentile,1,192325,30476,154,4,3,0.01948051948051948,15.846093851553361
29460,"Lakeland-Winter Haven, FL",2010,80th percentile,1,192325,38464,154,26,4,0.025974025974025976,19.99948004679579
29460,"Lakeland-Winter Haven, FL",2015,90th percentile,1,225936,45801,153,10,5,0.032679738562091505,20.271669853409815
29460,"Lakeland-Winter Haven, FL",2015,95th percentile,1,225936,30051,153,4,3,0.0196078431372549,13.300669216061186
29460,"Lakeland-Winter Haven, FL",2015,80th percentile,1,225936,45801,153,25,5,0.032679738562091505,20.271669853409815
29820,"Las Vegas-Henderson-Paradise, NV",2010,90th percentile,1,806758,212878,487,44,4,0.008213552361396304,26.38684710904633
29820,"Las Vegas-Henderson-Paradise, NV",2010,95th percentile,1,806758,174153,487,21,3,0.006160164271047228,21.58677075405512
29820,"Las Vegas-Henderson-Paradise, NV",2010,80th percentile,1,806758,212878,487,93,4,0.008213552361396304,26.38684710904633
29820,"Las Vegas-Henderson-Paradise, NV",2015,90th percentile,1,911758,269217,487,43,5,0.01026694045174538,29.52724297456123
29820,"Las Vegas-Henderson-Paradise, NV",2015,95th percentile,1,911758,230941,487,20,4,0.008213552361396304,25.32919919540053
29820,"Las Vegas-Henderson-Paradise, NV",2015,80th percentile,1,911758,269217,487,92,5,0.01026694045174538,29.52724297456123
30780,"Little Rock-North Little Rock-Conway, AR",2010,90th percentile,1,329639,59309,164,14,2,0.012195121951219513,17.99210651652262
30780,"Little Rock-North Little Rock-Conway, AR",2010,95th percentile,1,329639,59309,164,6,2,0.012195121951219513,17.99210651652262
30780,"Little Rock-North Little Rock-Conway, AR",2010,80th percentile,1,329639,59309,164,30,2,0.012195121951219513,17.99210651652262
30780,"Little Rock-North Little Rock-Conway, AR",2015,90th percentile,1,344949,57425,164,14,2,0.012195121951219513,16.64738845452516
30780,"Little Rock-North Little Rock-Conway, AR",2015,95th percentile,1,344949,57425,164,6,2,0.012195121951219513,16.64738845452516
30780,"Little Rock-North Little Rock-Conway, AR",2015,80th percentile,1,344949,57425,164,30,2,0.012195121951219513,16.64738845452516
31080,"Los Angeles-Long Beach-Anaheim, CA",2010,90th percentile,1,5565892,0,2925,292,0,0,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2010,95th percentile,1,5565892,0,2925,146,0,0,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2010,80th percentile,1,5565892,0,2925,585,0,0,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2015,90th percentile,1,6020553,0,2921,292,0,0,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2015,95th percentile,1,6020553,0,2921,146,0,0,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2015,80th percentile,1,6020553,0,2921,584,0,0,0
31140,"Louisville/Jefferson County, KY-IN",2010,90th percentile,1,574040,121545,305,26,4,0.013114754098360656,21.1736115950108
31140,"Louisville/Jefferson County, KY-IN",2010,95th percentile,1,574040,101571,305,12,3,0.009836065573770493,17.694063131489095
31140,"Louisville/Jefferson County, KY-IN",2010,80th percentile,1,574040,144792,305,56,5,0.01639344262295082,25.223329384711867
31140,"Louisville/Jefferson County, KY-IN",2015,90th percentile,1,634061,146181,305,26,4,0.013114754098360656,23.054721864300124
31140,"Louisville/Jefferson County, KY-IN",2015,95th percentile,1,634061,90574,305,13,2,0.006557377049180328,14.284745474015907
31140,"Louisville/Jefferson County, KY-IN",2015,80th percentile,1,634061,146181,305,57,4,0.013114754098360656,23.054721864300124
31540,"Madison, WI",2010,90th percentile,1,344197,74744,131,8,5,0.03816793893129771,21.715471081967593
31540,"Madison, WI",2010,95th percentile,1,344197,38582,131,4,2,0.015267175572519083,11.209278407423657
31540,"Madison, WI",2010,80th percentile,1,344197,94626,131,20,6,0.04580152671755725,27.491814280775255
31540,"Madison, WI",2015,90th percentile,1,381700,47974,131,10,3,0.022900763358778626,12.568509300497773
31540,"Madison, WI",2015,95th percentile,1,381700,47974,131,3,3,0.022900763358778626,12.568509300497773
31540,"Madison, WI",2015,80th percentile,1,381700,47974,131,23,3,0.022900763358778626,12.568509300497773
32580,"McAllen-Edinburg-Mission, TX",2010,90th percentile,1,216901,38589,113,7,4,0.035398230088495575,17.791065970189166
32580,"McAllen-Edinburg-Mission, TX",2010,95th percentile,1,216901,17558,113,3,2,0.017699115044247787,8.094937321635216
32580,"McAllen-Edinburg-Mission, TX",2010,80th percentile,1,216901,51793,113,17,5,0.04424778761061947,23.87863587535327
32580,"McAllen-Edinburg-Mission, TX",2015,90th percentile,1,247365,52840,113,6,5,0.04424778761061947,21.361146483940736
32580,"McAllen-Edinburg-Mission, TX",2015,95th percentile,1,247365,20250,113,3,2,0.017699115044247787,8.186283427323996
32580,"McAllen-Edinburg-Mission, TX",2015,80th percentile,1,247365,66439,113,16,6,0.05309734513274336,26.85869059891254
32820,"Memphis, TN-MS-AR",2010,90th percentile,1,570953,121253,313,26,5,0.01597444089456869,21.236949451180745
32820,"Memphis, TN-MS-AR",2010,95th percentile,1,570953,80183,313,12,3,0.009584664536741214,14.043712880044417
32820,"Memphis, TN-MS-AR",2010,80th percentile,1,570953,156402,313,56,6,0.019169329073482427,27.393147947379205
32820,"Memphis, TN-MS-AR",2015,90th percentile,1,602488,136158,313,26,5,0.01597444089456869,22.59928828457994
32820,"Memphis, TN-MS-AR",2015,95th percentile,1,602488,69651,313,12,3,0.009584664536741214,11.560562202068756
32820,"Memphis, TN-MS-AR",2015,80th percentile,1,602488,136158,313,57,5,0.01597444089456869,22.59928828457994
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2010,90th percentile,1,2118833,0,1211,121,0,0,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2010,95th percentile,1,2118833,0,1211,60,0,0,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2010,80th percentile,1,2118833,0,1211,242,0,0,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2015,90th percentile,1,2471380,0,1212,121,0,0,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2015,95th percentile,1,2471380,0,1212,60,0,0,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2015,80th percentile,1,2471380,0,1212,242,0,0,0
33340,"Milwaukee-Waukesha-West Allis, WI",2010,90th percentile,1,794235,82629,429,39,3,0.006993006993006993,10.403595913048406
33340,"Milwaukee-Waukesha-West Allis, WI",2010,95th percentile,1,794235,82629,429,18,3,0.006993006993006993,10.403595913048406
33340,"Milwaukee-Waukesha-West Allis, WI",2010,80th percentile,1,794235,82629,429,82,3,0.006993006993006993,10.403595913048406
33340,"Milwaukee-Waukesha-West Allis, WI",2015,90th percentile,1,845543,27866,429,41,1,0.002331002331002331,3.295633693378101
33340,"Milwaukee-Waukesha-West Allis, WI",2015,95th percentile,1,845543,27866,429,20,1,0.002331002331002331,3.295633693378101
33340,"Milwaukee-Waukesha-West Allis, WI",2015,80th percentile,1,845543,27866,429,84,1,0.002331002331002331,3.295633693378101
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,90th percentile,1,1698789,81444,789,77,1,0.0012674271229404308,4.794238719464277
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,95th percentile,1,1698789,81444,789,38,1,0.0012674271229404308,4.794238719464277
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,80th percentile,1,1698789,81444,789,156,1,0.0012674271229404308,4.794238719464277
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,90th percentile,1,1864482,76332,789,77,1,0.0012674271229404308,4.094005734568636
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,95th percentile,1,1864482,76332,789,38,1,0.0012674271229404308,4.094005734568636
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,80th percentile,1,1864482,76332,789,156,1,0.0012674271229404308,4.094005734568636
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2010,90th percentile,1,767209,139948,380,35,3,0.007894736842105263,18.241183302072837
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2010,95th percentile,1,767209,139948,380,16,3,0.007894736842105263,18.241183302072837
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2010,80th percentile,1,767209,139948,380,73,3,0.007894736842105263,18.241183302072837
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,90th percentile,1,898096,169592,380,34,4,0.010526315789473684,18.88350465874472
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,95th percentile,1,898096,169592,380,15,4,0.010526315789473684,18.88350465874472
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,80th percentile,1,898096,169592,380,72,4,0.010526315789473684,18.88350465874472
35300,"New Haven-Milford, CT",2010,90th percentile,1,357029,44417,189,15,3,0.015873015873015872,12.44072610348179
35300,"New Haven-Milford, CT",2010,95th percentile,1,357029,44417,189,6,3,0.015873015873015872,12.44072610348179
